date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:09:28	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:29%20GMT	https://digitalnegociacao.com/vendors/revolution/css/openhand.html	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendors/revolution/css/openhand.html	(from https://digitalnegociacao.com/vendors/revolution/css/settings.css)
13:09:29	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:29%20GMT	https://digitalnegociacao.com/vendors/revolution/css/closedhand.html	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendors/revolution/css/closedhand.html	(from https://digitalnegociacao.com/vendors/revolution/css/settings.css)
13:09:29	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:30%20GMT	https://digitalnegociacao.com/vendors/revolution/assets/gridtile.html	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendors/revolution/assets/gridtile.html	(from https://digitalnegociacao.com/vendors/revolution/css/settings.css)
13:09:29	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:30%20GMT	https://digitalnegociacao.com/vendors/revolution/assets/gridtile_white.html	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendors/revolution/assets/gridtile_white.html	(from https://digitalnegociacao.com/vendors/revolution/css/settings.css)
13:09:30	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:30%20GMT	https://digitalnegociacao.com/vendors/revolution/assets/gridtile_3x3.html	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendors/revolution/assets/gridtile_3x3.html	(from https://digitalnegociacao.com/vendors/revolution/css/settings.css)
13:09:30	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:30%20GMT	https://digitalnegociacao.com/vendors/revolution/assets/gridtile_3x3_white.html	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendors/revolution/assets/gridtile_3x3_white.html	(from https://digitalnegociacao.com/vendors/revolution/css/settings.css)
13:09:30	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:31%20GMT	https://digitalnegociacao.com/vendors/revolution/assets/coloredbg.html	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendors/revolution/assets/coloredbg.html	(from https://digitalnegociacao.com/vendors/revolution/css/settings.css)
13:09:30	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:31%20GMT	https://digitalnegociacao.com/vendors/revolution/assets/loader.html	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendors/revolution/assets/loader.html	(from https://digitalnegociacao.com/vendors/revolution/css/settings.css)
13:09:31	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:31%20GMT	https://digitalnegociacao.com/vendors/owl-carousel/owl.video.play.html	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendors/owl-carousel/owl.video.play.html	(from https://digitalnegociacao.com/vendors/owl-carousel/owl.carousel.min.css)
13:09:32	428309/428309	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Apr%202022%2010:55:42%20GMT	https://digitalnegociacao.com/img/banner/banner.jpg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/banner/banner.jpg	(from https://digitalnegociacao.com/css/style.css)
13:09:39	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:40%20GMT	https://digitalnegociacao.com/img/about.jpg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/about.55.delayed	(from https://digitalnegociacao.com/css/custom.css)
13:09:40	633581/633581	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2018:16:26%20GMT	https://digitalnegociacao.com/img/footer-bg.jpg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/footer-bg.jpg	(from https://digitalnegociacao.com/css/style.css)
13:09:40	217039/217039	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Apr%202022%2018:16:24%20GMT	https://digitalnegociacao.com/img/parallax-bg.jpg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/parallax-bg.jpg	(from https://digitalnegociacao.com/css/custom.css)
13:09:41	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:41%20GMT	https://digitalnegociacao.com/favicon.png	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/favicon.57.delayed	(from https://digitalnegociacao.com/?a=about)
13:09:41	54107/54107	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Apr%202022%2010:52:06%20GMT	https://digitalnegociacao.com/img/bitcoin-about.jpg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/bitcoin-about.jpg	(from https://digitalnegociacao.com/?a=about)
13:09:41	234366/234366	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Apr%202022%2010:52:24%20GMT	https://digitalnegociacao.com/img/vision.jpg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/vision.jpg	(from https://digitalnegociacao.com/?a=about)
13:09:41	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:42%20GMT	https://digitalnegociacao.com/img/about-team-1.jpg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/about-team-1.jpg	(from https://digitalnegociacao.com/?a=about)
13:09:41	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:42%20GMT	https://digitalnegociacao.com/img/about-team-2.jpg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/about-team-2.jpg	(from https://digitalnegociacao.com/?a=about)
13:09:42	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:42%20GMT	https://digitalnegociacao.com/img/about-team-3.jpg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/about-team-3.jpg	(from https://digitalnegociacao.com/?a=about)
13:09:42	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:43%20GMT	https://digitalnegociacao.com/img/about-team-4.jpg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/about-team-4.jpg	(from https://digitalnegociacao.com/?a=about)
13:09:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:43%20GMT	https://digitalnegociacao.com/home	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/home	(from https://digitalnegociacao.com/?a=cryptocurrency)
13:09:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:43%20GMT	https://digitalnegociacao.com/cryptocurrency	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/cryptocurrency	(from https://digitalnegociacao.com/?a=cryptocurrency)
13:09:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:44%20GMT	https://digitalnegociacao.com/img/service/service-1.html	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/service/service-1.html	(from https://digitalnegociacao.com/?a=cryptocurrency)
13:09:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:44%20GMT	https://digitalnegociacao.com/stock	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/stock	(from https://digitalnegociacao.com/?a=stock)
13:09:44	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:44%20GMT	https://digitalnegociacao.com/realestate	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/realestate	(from https://digitalnegociacao.com/?a=realestate)
13:09:44	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:44%20GMT	https://digitalnegociacao.com/faqs	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/faqs	(from https://digitalnegociacao.com/?a=faq)
13:09:44	41747/41747	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Apr%202022%2009:38:41%20GMT	https://digitalnegociacao.com/vendor/font-awesome-4.7.0/css/font-awesome.min.css	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/font-awesome-4.7.0/css/font-awesome.min.css	(from https://digitalnegociacao.com/?a=login)
13:09:45	168282/168282	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Apr%202022%2016:28:02%20GMT	https://digitalnegociacao.com/vendor/bootstrap-4.1.1/css/bootstrap.css	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/bootstrap-4.1.1/css/bootstrap.css	(from https://digitalnegociacao.com/?a=login)
13:09:45	179451/179451	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Apr%202022%2015:33:38%20GMT	https://digitalnegociacao.com/css/light_adminux.css	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/css/light_adminux.css	(from https://digitalnegociacao.com/?a=login)
13:09:46	141152/141152	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/js/jquery-2.1.1.min.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/js/jquery-2.1.1.min.js	(from https://digitalnegociacao.com/?a=login)
13:09:47	6212/6212	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2012:09:47%20GMT	https://digitalnegociacao.com/?a=forgot_password	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/index8083.html	(from https://digitalnegociacao.com/?a=login)
13:09:47	1647/1647	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2015:33:38%20GMT	https://digitalnegociacao.com/ajax/libs/popper.js/1.11.0/umd/popper.min.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/ajax/libs/popper.js/1.11.0/umd/popper.min.js	(from https://digitalnegociacao.com/?a=login)
13:09:47	92958/92958	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2012:54:37%20GMT	https://digitalnegociacao.com/vendor/bootstrap4beta/js/bootstrap.min.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/bootstrap4beta/js/bootstrap.min.js	(from https://digitalnegociacao.com/?a=login)
13:09:47	3725/3725	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/vendor/cookie/jquery.cookie.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/cookie/jquery.cookie.js	(from https://digitalnegociacao.com/?a=login)
13:09:48	708/708	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/js/ie10-viewport-bug-workaround.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/js/ie10-viewport-bug-workaround.js	(from https://digitalnegociacao.com/?a=login)
13:09:48	2108180/2108180	---M--	200	added ('OK')	video/mp4	date:Wed,%2006%20Apr%202022%2010:17:12%20GMT	https://digitalnegociacao.com/bg.mp4	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/bg.mp4	(from https://digitalnegociacao.com/?a=login)
13:09:48	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:48%20GMT	https://digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.eot	(from https://digitalnegociacao.com/vendor/font-awesome-4.7.0/css/font-awesome.min.css)
13:09:48	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:49%20GMT	https://digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfont.eot?	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfontd41d.eot	(from https://digitalnegociacao.com/vendor/font-awesome-4.7.0/css/font-awesome.min.css)
13:09:48	23702/23702	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2012:09:49%20GMT	https://digitalnegociacao.com/?a=rules	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/indexa972.html	(from https://digitalnegociacao.com/?a=signup)
13:09:48	77160/77160	---M--	200	added ('OK')	font/woff2	date:Wed,%2006%20Apr%202022%2010:19:50%20GMT	https://digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.woff2	(from https://digitalnegociacao.com/vendor/font-awesome-4.7.0/css/font-awesome.min.css)
13:09:49	117/117	---M--	200	added ('OK')	font/woff	date:Wed,%2006%20Apr%202022%2009:26:26%20GMT	https://digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.woff	(from https://digitalnegociacao.com/vendor/font-awesome-4.7.0/css/font-awesome.min.css)
13:09:49	116/116	---M--	200	added ('OK')	font/ttf	date:Wed,%2006%20Apr%202022%2009:26:24%20GMT	https://digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.ttf	(from https://digitalnegociacao.com/vendor/font-awesome-4.7.0/css/font-awesome.min.css)
13:09:49	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:50%20GMT	https://digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.svg	(from https://digitalnegociacao.com/vendor/font-awesome-4.7.0/css/font-awesome.min.css)
13:09:49	621608/621608	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2022:14:19%20GMT	https://digitalnegociacao.com/officepic.jpg	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/officepic.jpg	(from https://digitalnegociacao.com/?a=edit_account)
13:09:50	13462/13462	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Apr%202022%2016:28:02%20GMT	https://digitalnegociacao.com/img/logo_header+dark.png	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/logo_header+dark.png	(from https://digitalnegociacao.com/css/light_adminux.css)
13:09:50	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:50%20GMT	https://digitalnegociacao.com/vendor/jstree/dist/themes/default/32px.png	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/jstree/dist/themes/default/32px.png	(from https://digitalnegociacao.com/css/light_adminux.css)
13:09:50	33008/33008	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Apr%202022%2010:53:46%20GMT	https://digitalnegociacao.com/img/logo.png	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/img/logo.png	(from https://digitalnegociacao.com/css/light_adminux.css)
13:09:51	81108/81108	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Apr%202022%2009:42:55%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css	(from https://digitalnegociacao.com/?a=rules)
13:09:52	93636/93636	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	C:/Users/Diego/Downloads/uAdmin/ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	(from https://digitalnegociacao.com/?a=rules)
13:09:53	1026780/1026780	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-faadc%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.22/pdfmake.min.js	C:/Users/Diego/Downloads/uAdmin/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.22/pdfmake.min.js	(from https://digitalnegociacao.com/?a=rules)
13:09:53	36985/36985	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e9d-9079%22	https://cdnjs.cloudflare.com/ajax/libs/html2canvas/0.4.1/html2canvas.min.js	C:/Users/Diego/Downloads/uAdmin/cdnjs.cloudflare.com/ajax/libs/html2canvas/0.4.1/html2canvas.min.js	(from https://digitalnegociacao.com/?a=rules)
13:09:54	5452/5452	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Apr%202022%2016:28:02%20GMT	https://digitalnegociacao.com/vendor/datatables/css/dataTables.bootstrap4.css	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/datatables/css/dataTables.bootstrap4.css	(from https://digitalnegociacao.com/?a=rules)
13:09:55	4708/4708	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Apr%202022%2016:28:02%20GMT	https://digitalnegociacao.com/vendor/datatables/css/responsive.dataTables.min.css	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/datatables/css/responsive.dataTables.min.css	(from https://digitalnegociacao.com/?a=rules)
13:09:56	180406/180406	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/css/dark_blue_adminux.css	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/css/dark_blue_adminux.css	(from https://digitalnegociacao.com/?a=rules)
13:09:56	817/817	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/css/margin.css	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/css/margin.css	(from https://digitalnegociacao.com/?a=rules)
13:09:56	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:57%20GMT	https://digitalnegociacao.com/technical	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/technical	(from https://digitalnegociacao.com/?a=rules)
13:09:57	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:57%20GMT	https://digitalnegociacao.com/chart	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/chart	(from https://digitalnegociacao.com/?a=rules)
13:09:58	85319/85319	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2012:09:57%20GMT	https://digitalnegociacao.com/?a=deposit	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/index2017.html	(from https://digitalnegociacao.com/?a=rules)
13:09:58	85319/85319	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2012:09:58%20GMT	https://digitalnegociacao.com/?a=logout	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/index0c91.html	(from https://digitalnegociacao.com/?a=rules)
13:09:59	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:09:59%20GMT	https://digitalnegociacao.com/calendar	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/calendar	(from https://digitalnegociacao.com/?a=rules)
13:09:59	85319/85319	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2012:09:59%20GMT	https://digitalnegociacao.com/?a=earnings	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/index0f73.html	(from https://digitalnegociacao.com/?a=rules)
13:09:59	85319/85319	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2012:09:59%20GMT	https://digitalnegociacao.com/?a=withdraw	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/index035c.html	(from https://digitalnegociacao.com/?a=rules)
13:09:59	85319/85319	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2012:09:59%20GMT	https://digitalnegociacao.com/?a=account	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/index489c.html	(from https://digitalnegociacao.com/?a=rules)
13:09:59	85319/85319	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2012:10:00%20GMT	https://digitalnegociacao.com/?a=deposit_list	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/indexcc36.html	(from https://digitalnegociacao.com/?a=rules)
13:09:59	33516/33516	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/js/ajax/libs/popper.js/1.11.0/umd/popper.min.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/js/ajax/libs/popper.js/1.11.0/umd/popper.min.js	(from https://digitalnegociacao.com/?a=rules)
13:10:00	85319/85319	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2012:10:00%20GMT	https://digitalnegociacao.com/?a=referals	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/indexe3a5.html	(from https://digitalnegociacao.com/?a=rules)
13:10:00	6909/6909	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/vendor/cicular_progress/circle-progress.min.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/cicular_progress/circle-progress.min.js	(from https://digitalnegociacao.com/?a=rules)
13:10:00	85319/85319	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2012:10:00%20GMT	https://digitalnegociacao.com/?a=referallinks	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/indexbfa5.html	(from https://digitalnegociacao.com/?a=rules)
13:10:00	70466/70466	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/vendor/sparklines/jquery.sparkline.min.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/sparklines/jquery.sparkline.min.js	(from https://digitalnegociacao.com/?a=rules)
13:10:01	85319/85319	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Dec%202024%2012:10:01%20GMT	https://digitalnegociacao.com/?a=security	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/index8037.html	(from https://digitalnegociacao.com/?a=rules)
13:10:01	409751/409751	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/vendor/chartjs/Chart.bundle.min.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/chartjs/Chart.bundle.min.js	(from https://digitalnegociacao.com/?a=rules)
13:10:01	371/371	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/vendor/chartjs/utils.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/chartjs/utils.js	(from https://digitalnegociacao.com/?a=rules)
13:10:01	2458/2458	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/vendor/spincrement/jquery.spincrement.min.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/spincrement/jquery.spincrement.min.js	(from https://digitalnegociacao.com/?a=rules)
13:10:02	143562/143562	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/vendor/datatables/js/jquery.dataTables.min.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/datatables/js/jquery.dataTables.min.js	(from https://digitalnegociacao.com/?a=rules)
13:10:02	6478/6478	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/vendor/datatables/js/dataTables.bootstrap4.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/datatables/js/dataTables.bootstrap4.js	(from https://digitalnegociacao.com/?a=rules)
13:10:02	20048/20048	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/vendor/datatables/js/dataTables.responsive.min.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/datatables/js/dataTables.responsive.min.js	(from https://digitalnegociacao.com/?a=rules)
13:10:03	10587/10587	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/js/adminux.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/js/adminux.js	(from https://digitalnegociacao.com/?a=rules)
13:10:03	5308/5308	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/js/dashboard1.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/js/dashboard1.js	(from https://digitalnegociacao.com/?a=rules)
13:10:03	4867/4867	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20Apr%202022%2016:28:04%20GMT	https://digitalnegociacao.com/js/print.js	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/js/print.js	(from https://digitalnegociacao.com/?a=rules)
13:10:04	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:04%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400.eot	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400.eot	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:04	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:04%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400.eot?	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400d41d.eot	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:04	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:05%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
13:10:05	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2012:10:05%20GMT	https://digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400.woff	C:/Users/Diego/Downloads/uAdmin/digitalnegociacao.com/vendor/fontawesome-free/webfonts/fa-brands-400.woff	(from https://digitalnegociacao.com/vendor/fontawesome-free/css/all.min.css)
